"","image_name","ground_truth_mask_name","cell_count","blur_level","stain"
"1813","SIMCEPImages_P13_C53_F48_s07_w1","SIMCEPImages_A13_C53_F1_s07_w1","53","48","1"
"1814","SIMCEPImages_P13_C53_F48_s07_w2","SIMCEPImages_A13_C53_F1_s07_w2","53","48","2"
"1815","SIMCEPImages_P13_C53_F48_s08_w1","SIMCEPImages_A13_C53_F1_s08_w1","53","48","1"
"1816","SIMCEPImages_P13_C53_F48_s08_w2","SIMCEPImages_A13_C53_F1_s08_w2","53","48","2"
"1817","SIMCEPImages_P13_C53_F48_s09_w1","SIMCEPImages_A13_C53_F1_s09_w1","53","48","1"
"1818","SIMCEPImages_P13_C53_F48_s09_w2","SIMCEPImages_A13_C53_F1_s09_w2","53","48","2"
"1819","SIMCEPImages_P13_C53_F48_s10_w1","SIMCEPImages_A13_C53_F1_s10_w1","53","48","1"
"1820","SIMCEPImages_P13_C53_F48_s10_w2","SIMCEPImages_A13_C53_F1_s10_w2","53","48","2"
"1821","SIMCEPImages_P13_C53_F48_s11_w1","SIMCEPImages_A13_C53_F1_s11_w1","53","48","1"
"1822","SIMCEPImages_P13_C53_F48_s11_w2","SIMCEPImages_A13_C53_F1_s11_w2","53","48","2"
"1823","SIMCEPImages_P13_C53_F48_s12_w1","SIMCEPImages_A13_C53_F1_s12_w1","53","48","1"
"1824","SIMCEPImages_P13_C53_F48_s12_w2","SIMCEPImages_A13_C53_F1_s12_w2","53","48","2"
"1825","SIMCEPImages_P13_C53_F48_s13_w1","SIMCEPImages_A13_C53_F1_s13_w1","53","48","1"
"1826","SIMCEPImages_P13_C53_F48_s13_w2","SIMCEPImages_A13_C53_F1_s13_w2","53","48","2"
"1827","SIMCEPImages_P13_C53_F48_s14_w1","SIMCEPImages_A13_C53_F1_s14_w1","53","48","1"
"1828","SIMCEPImages_P13_C53_F48_s14_w2","SIMCEPImages_A13_C53_F1_s14_w2","53","48","2"
"1829","SIMCEPImages_P13_C53_F48_s15_w1","SIMCEPImages_A13_C53_F1_s15_w1","53","48","1"
"1830","SIMCEPImages_P13_C53_F48_s15_w2","SIMCEPImages_A13_C53_F1_s15_w2","53","48","2"
"1831","SIMCEPImages_P13_C53_F48_s16_w1","SIMCEPImages_A13_C53_F1_s16_w1","53","48","1"
"1832","SIMCEPImages_P13_C53_F48_s16_w2","SIMCEPImages_A13_C53_F1_s16_w2","53","48","2"
"1833","SIMCEPImages_P13_C53_F48_s17_w1","SIMCEPImages_A13_C53_F1_s17_w1","53","48","1"
"1834","SIMCEPImages_P13_C53_F48_s17_w2","SIMCEPImages_A13_C53_F1_s17_w2","53","48","2"
"1835","SIMCEPImages_P13_C53_F48_s18_w1","SIMCEPImages_A13_C53_F1_s18_w1","53","48","1"
"1836","SIMCEPImages_P13_C53_F48_s18_w2","SIMCEPImages_A13_C53_F1_s18_w2","53","48","2"
"1837","SIMCEPImages_P13_C53_F48_s19_w1","SIMCEPImages_A13_C53_F1_s19_w1","53","48","1"
"1838","SIMCEPImages_P13_C53_F48_s19_w2","SIMCEPImages_A13_C53_F1_s19_w2","53","48","2"
"1839","SIMCEPImages_P13_C53_F48_s20_w1","SIMCEPImages_A13_C53_F1_s20_w1","53","48","1"
"1840","SIMCEPImages_P13_C53_F48_s20_w2","SIMCEPImages_A13_C53_F1_s20_w2","53","48","2"
"1841","SIMCEPImages_P13_C53_F48_s21_w1","SIMCEPImages_A13_C53_F1_s21_w1","53","48","1"
"1842","SIMCEPImages_P13_C53_F48_s21_w2","SIMCEPImages_A13_C53_F1_s21_w2","53","48","2"
"1843","SIMCEPImages_P13_C53_F48_s22_w1","SIMCEPImages_A13_C53_F1_s22_w1","53","48","1"
"1844","SIMCEPImages_P13_C53_F48_s22_w2","SIMCEPImages_A13_C53_F1_s22_w2","53","48","2"
"1845","SIMCEPImages_P13_C53_F48_s23_w1","SIMCEPImages_A13_C53_F1_s23_w1","53","48","1"
"1846","SIMCEPImages_P13_C53_F48_s23_w2","SIMCEPImages_A13_C53_F1_s23_w2","53","48","2"
"1847","SIMCEPImages_P13_C53_F48_s24_w1","SIMCEPImages_A13_C53_F1_s24_w1","53","48","1"
"1848","SIMCEPImages_P13_C53_F48_s24_w2","SIMCEPImages_A13_C53_F1_s24_w2","53","48","2"
"1849","SIMCEPImages_P13_C53_F48_s25_w1","SIMCEPImages_A13_C53_F1_s25_w1","53","48","1"
"1850","SIMCEPImages_P13_C53_F48_s25_w2","SIMCEPImages_A13_C53_F1_s25_w2","53","48","2"
"1851","SIMCEPImages_P14_C57_F48_s01_w1","SIMCEPImages_A14_C57_F1_s01_w1","57","48","1"
"1852","SIMCEPImages_P14_C57_F48_s01_w2","SIMCEPImages_A14_C57_F1_s01_w2","57","48","2"
"1853","SIMCEPImages_P14_C57_F48_s02_w1","SIMCEPImages_A14_C57_F1_s02_w1","57","48","1"
"1854","SIMCEPImages_P14_C57_F48_s02_w2","SIMCEPImages_A14_C57_F1_s02_w2","57","48","2"
"1855","SIMCEPImages_P14_C57_F48_s03_w1","SIMCEPImages_A14_C57_F1_s03_w1","57","48","1"
"1856","SIMCEPImages_P14_C57_F48_s03_w2","SIMCEPImages_A14_C57_F1_s03_w2","57","48","2"
"1857","SIMCEPImages_P14_C57_F48_s04_w1","SIMCEPImages_A14_C57_F1_s04_w1","57","48","1"
"1858","SIMCEPImages_P14_C57_F48_s04_w2","SIMCEPImages_A14_C57_F1_s04_w2","57","48","2"
"1859","SIMCEPImages_P14_C57_F48_s05_w1","SIMCEPImages_A14_C57_F1_s05_w1","57","48","1"
"1860","SIMCEPImages_P14_C57_F48_s05_w2","SIMCEPImages_A14_C57_F1_s05_w2","57","48","2"
"1861","SIMCEPImages_P14_C57_F48_s06_w1","SIMCEPImages_A14_C57_F1_s06_w1","57","48","1"
"1862","SIMCEPImages_P14_C57_F48_s06_w2","SIMCEPImages_A14_C57_F1_s06_w2","57","48","2"
"1863","SIMCEPImages_P14_C57_F48_s07_w1","SIMCEPImages_A14_C57_F1_s07_w1","57","48","1"
"1864","SIMCEPImages_P14_C57_F48_s07_w2","SIMCEPImages_A14_C57_F1_s07_w2","57","48","2"
"1865","SIMCEPImages_P14_C57_F48_s08_w1","SIMCEPImages_A14_C57_F1_s08_w1","57","48","1"
"1866","SIMCEPImages_P14_C57_F48_s08_w2","SIMCEPImages_A14_C57_F1_s08_w2","57","48","2"
"1867","SIMCEPImages_P14_C57_F48_s09_w1","SIMCEPImages_A14_C57_F1_s09_w1","57","48","1"
"1868","SIMCEPImages_P14_C57_F48_s09_w2","SIMCEPImages_A14_C57_F1_s09_w2","57","48","2"
"1869","SIMCEPImages_P14_C57_F48_s10_w1","SIMCEPImages_A14_C57_F1_s10_w1","57","48","1"
"1870","SIMCEPImages_P14_C57_F48_s10_w2","SIMCEPImages_A14_C57_F1_s10_w2","57","48","2"
"1871","SIMCEPImages_P14_C57_F48_s11_w1","SIMCEPImages_A14_C57_F1_s11_w1","57","48","1"
"1872","SIMCEPImages_P14_C57_F48_s11_w2","SIMCEPImages_A14_C57_F1_s11_w2","57","48","2"
"1873","SIMCEPImages_P14_C57_F48_s12_w1","SIMCEPImages_A14_C57_F1_s12_w1","57","48","1"
"1874","SIMCEPImages_P14_C57_F48_s12_w2","SIMCEPImages_A14_C57_F1_s12_w2","57","48","2"
"1875","SIMCEPImages_P14_C57_F48_s13_w1","SIMCEPImages_A14_C57_F1_s13_w1","57","48","1"
"1876","SIMCEPImages_P14_C57_F48_s13_w2","SIMCEPImages_A14_C57_F1_s13_w2","57","48","2"
"1877","SIMCEPImages_P14_C57_F48_s14_w1","SIMCEPImages_A14_C57_F1_s14_w1","57","48","1"
"1878","SIMCEPImages_P14_C57_F48_s14_w2","SIMCEPImages_A14_C57_F1_s14_w2","57","48","2"
"1879","SIMCEPImages_P14_C57_F48_s15_w1","SIMCEPImages_A14_C57_F1_s15_w1","57","48","1"
"1880","SIMCEPImages_P14_C57_F48_s15_w2","SIMCEPImages_A14_C57_F1_s15_w2","57","48","2"
"1881","SIMCEPImages_P14_C57_F48_s16_w1","SIMCEPImages_A14_C57_F1_s16_w1","57","48","1"
"1882","SIMCEPImages_P14_C57_F48_s16_w2","SIMCEPImages_A14_C57_F1_s16_w2","57","48","2"
"1883","SIMCEPImages_P14_C57_F48_s17_w1","SIMCEPImages_A14_C57_F1_s17_w1","57","48","1"
"1884","SIMCEPImages_P14_C57_F48_s17_w2","SIMCEPImages_A14_C57_F1_s17_w2","57","48","2"
"1885","SIMCEPImages_P14_C57_F48_s18_w1","SIMCEPImages_A14_C57_F1_s18_w1","57","48","1"
"1886","SIMCEPImages_P14_C57_F48_s18_w2","SIMCEPImages_A14_C57_F1_s18_w2","57","48","2"
"1887","SIMCEPImages_P14_C57_F48_s19_w1","SIMCEPImages_A14_C57_F1_s19_w1","57","48","1"
"1888","SIMCEPImages_P14_C57_F48_s19_w2","SIMCEPImages_A14_C57_F1_s19_w2","57","48","2"
"1889","SIMCEPImages_P14_C57_F48_s20_w1","SIMCEPImages_A14_C57_F1_s20_w1","57","48","1"
"1890","SIMCEPImages_P14_C57_F48_s20_w2","SIMCEPImages_A14_C57_F1_s20_w2","57","48","2"
"1891","SIMCEPImages_P14_C57_F48_s21_w1","SIMCEPImages_A14_C57_F1_s21_w1","57","48","1"
"1892","SIMCEPImages_P14_C57_F48_s21_w2","SIMCEPImages_A14_C57_F1_s21_w2","57","48","2"
"1893","SIMCEPImages_P14_C57_F48_s22_w1","SIMCEPImages_A14_C57_F1_s22_w1","57","48","1"
"1894","SIMCEPImages_P14_C57_F48_s22_w2","SIMCEPImages_A14_C57_F1_s22_w2","57","48","2"
"1895","SIMCEPImages_P14_C57_F48_s23_w1","SIMCEPImages_A14_C57_F1_s23_w1","57","48","1"
"1896","SIMCEPImages_P14_C57_F48_s23_w2","SIMCEPImages_A14_C57_F1_s23_w2","57","48","2"
"1897","SIMCEPImages_P14_C57_F48_s24_w1","SIMCEPImages_A14_C57_F1_s24_w1","57","48","1"
"1898","SIMCEPImages_P14_C57_F48_s24_w2","SIMCEPImages_A14_C57_F1_s24_w2","57","48","2"
"1899","SIMCEPImages_P14_C57_F48_s25_w1","SIMCEPImages_A14_C57_F1_s25_w1","57","48","1"
"1900","SIMCEPImages_P14_C57_F48_s25_w2","SIMCEPImages_A14_C57_F1_s25_w2","57","48","2"
"1901","SIMCEPImages_P15_C61_F48_s01_w1","SIMCEPImages_A15_C61_F1_s01_w1","61","48","1"
"1902","SIMCEPImages_P15_C61_F48_s01_w2","SIMCEPImages_A15_C61_F1_s01_w2","61","48","2"
"1903","SIMCEPImages_P15_C61_F48_s02_w1","SIMCEPImages_A15_C61_F1_s02_w1","61","48","1"
"1904","SIMCEPImages_P15_C61_F48_s02_w2","SIMCEPImages_A15_C61_F1_s02_w2","61","48","2"
"1905","SIMCEPImages_P15_C61_F48_s03_w1","SIMCEPImages_A15_C61_F1_s03_w1","61","48","1"
"1906","SIMCEPImages_P15_C61_F48_s03_w2","SIMCEPImages_A15_C61_F1_s03_w2","61","48","2"
"1907","SIMCEPImages_P15_C61_F48_s04_w1","SIMCEPImages_A15_C61_F1_s04_w1","61","48","1"
"1908","SIMCEPImages_P15_C61_F48_s04_w2","SIMCEPImages_A15_C61_F1_s04_w2","61","48","2"
"1909","SIMCEPImages_P15_C61_F48_s05_w1","SIMCEPImages_A15_C61_F1_s05_w1","61","48","1"
"1910","SIMCEPImages_P15_C61_F48_s05_w2","SIMCEPImages_A15_C61_F1_s05_w2","61","48","2"
"1911","SIMCEPImages_P15_C61_F48_s06_w1","SIMCEPImages_A15_C61_F1_s06_w1","61","48","1"
"1912","SIMCEPImages_P15_C61_F48_s06_w2","SIMCEPImages_A15_C61_F1_s06_w2","61","48","2"
"1913","SIMCEPImages_P15_C61_F48_s07_w1","SIMCEPImages_A15_C61_F1_s07_w1","61","48","1"
"1914","SIMCEPImages_P15_C61_F48_s07_w2","SIMCEPImages_A15_C61_F1_s07_w2","61","48","2"
"1915","SIMCEPImages_P15_C61_F48_s08_w1","SIMCEPImages_A15_C61_F1_s08_w1","61","48","1"
"1916","SIMCEPImages_P15_C61_F48_s08_w2","SIMCEPImages_A15_C61_F1_s08_w2","61","48","2"
"1917","SIMCEPImages_P15_C61_F48_s09_w1","SIMCEPImages_A15_C61_F1_s09_w1","61","48","1"
"1918","SIMCEPImages_P15_C61_F48_s09_w2","SIMCEPImages_A15_C61_F1_s09_w2","61","48","2"
"1919","SIMCEPImages_P15_C61_F48_s10_w1","SIMCEPImages_A15_C61_F1_s10_w1","61","48","1"
"1920","SIMCEPImages_P15_C61_F48_s10_w2","SIMCEPImages_A15_C61_F1_s10_w2","61","48","2"
"1921","SIMCEPImages_P15_C61_F48_s11_w1","SIMCEPImages_A15_C61_F1_s11_w1","61","48","1"
"1922","SIMCEPImages_P15_C61_F48_s11_w2","SIMCEPImages_A15_C61_F1_s11_w2","61","48","2"
"1923","SIMCEPImages_P15_C61_F48_s12_w1","SIMCEPImages_A15_C61_F1_s12_w1","61","48","1"
"1924","SIMCEPImages_P15_C61_F48_s12_w2","SIMCEPImages_A15_C61_F1_s12_w2","61","48","2"
"1925","SIMCEPImages_P15_C61_F48_s13_w1","SIMCEPImages_A15_C61_F1_s13_w1","61","48","1"
"1926","SIMCEPImages_P15_C61_F48_s13_w2","SIMCEPImages_A15_C61_F1_s13_w2","61","48","2"
"1927","SIMCEPImages_P15_C61_F48_s14_w1","SIMCEPImages_A15_C61_F1_s14_w1","61","48","1"
"1928","SIMCEPImages_P15_C61_F48_s14_w2","SIMCEPImages_A15_C61_F1_s14_w2","61","48","2"
"1929","SIMCEPImages_P15_C61_F48_s15_w1","SIMCEPImages_A15_C61_F1_s15_w1","61","48","1"
"1930","SIMCEPImages_P15_C61_F48_s15_w2","SIMCEPImages_A15_C61_F1_s15_w2","61","48","2"
"1931","SIMCEPImages_P15_C61_F48_s16_w1","SIMCEPImages_A15_C61_F1_s16_w1","61","48","1"
"1932","SIMCEPImages_P15_C61_F48_s16_w2","SIMCEPImages_A15_C61_F1_s16_w2","61","48","2"
"1933","SIMCEPImages_P15_C61_F48_s17_w1","SIMCEPImages_A15_C61_F1_s17_w1","61","48","1"
"1934","SIMCEPImages_P15_C61_F48_s17_w2","SIMCEPImages_A15_C61_F1_s17_w2","61","48","2"
"1935","SIMCEPImages_P15_C61_F48_s18_w1","SIMCEPImages_A15_C61_F1_s18_w1","61","48","1"
"1936","SIMCEPImages_P15_C61_F48_s18_w2","SIMCEPImages_A15_C61_F1_s18_w2","61","48","2"
"1937","SIMCEPImages_P15_C61_F48_s19_w1","SIMCEPImages_A15_C61_F1_s19_w1","61","48","1"
"1938","SIMCEPImages_P15_C61_F48_s19_w2","SIMCEPImages_A15_C61_F1_s19_w2","61","48","2"
"1939","SIMCEPImages_P15_C61_F48_s20_w1","SIMCEPImages_A15_C61_F1_s20_w1","61","48","1"
"1940","SIMCEPImages_P15_C61_F48_s20_w2","SIMCEPImages_A15_C61_F1_s20_w2","61","48","2"
"1941","SIMCEPImages_P15_C61_F48_s21_w1","SIMCEPImages_A15_C61_F1_s21_w1","61","48","1"
"1942","SIMCEPImages_P15_C61_F48_s21_w2","SIMCEPImages_A15_C61_F1_s21_w2","61","48","2"
"1943","SIMCEPImages_P15_C61_F48_s22_w1","SIMCEPImages_A15_C61_F1_s22_w1","61","48","1"
"1944","SIMCEPImages_P15_C61_F48_s22_w2","SIMCEPImages_A15_C61_F1_s22_w2","61","48","2"
"1945","SIMCEPImages_P15_C61_F48_s23_w1","SIMCEPImages_A15_C61_F1_s23_w1","61","48","1"
"1946","SIMCEPImages_P15_C61_F48_s23_w2","SIMCEPImages_A15_C61_F1_s23_w2","61","48","2"
"1947","SIMCEPImages_P15_C61_F48_s24_w1","SIMCEPImages_A15_C61_F1_s24_w1","61","48","1"
"1948","SIMCEPImages_P15_C61_F48_s24_w2","SIMCEPImages_A15_C61_F1_s24_w2","61","48","2"
"1949","SIMCEPImages_P15_C61_F48_s25_w1","SIMCEPImages_A15_C61_F1_s25_w1","61","48","1"
"1950","SIMCEPImages_P15_C61_F48_s25_w2","SIMCEPImages_A15_C61_F1_s25_w2","61","48","2"
"1951","SIMCEPImages_P16_C66_F48_s01_w1","SIMCEPImages_A16_C66_F1_s01_w1","66","48","1"
"1952","SIMCEPImages_P16_C66_F48_s01_w2","SIMCEPImages_A16_C66_F1_s01_w2","66","48","2"
"1953","SIMCEPImages_P16_C66_F48_s02_w1","SIMCEPImages_A16_C66_F1_s02_w1","66","48","1"
"1954","SIMCEPImages_P16_C66_F48_s02_w2","SIMCEPImages_A16_C66_F1_s02_w2","66","48","2"
"1955","SIMCEPImages_P16_C66_F48_s03_w1","SIMCEPImages_A16_C66_F1_s03_w1","66","48","1"
"1956","SIMCEPImages_P16_C66_F48_s03_w2","SIMCEPImages_A16_C66_F1_s03_w2","66","48","2"
"1957","SIMCEPImages_P16_C66_F48_s04_w1","SIMCEPImages_A16_C66_F1_s04_w1","66","48","1"
"1958","SIMCEPImages_P16_C66_F48_s04_w2","SIMCEPImages_A16_C66_F1_s04_w2","66","48","2"
"1959","SIMCEPImages_P16_C66_F48_s05_w1","SIMCEPImages_A16_C66_F1_s05_w1","66","48","1"
"1960","SIMCEPImages_P16_C66_F48_s05_w2","SIMCEPImages_A16_C66_F1_s05_w2","66","48","2"
"1961","SIMCEPImages_P16_C66_F48_s06_w1","SIMCEPImages_A16_C66_F1_s06_w1","66","48","1"
"1962","SIMCEPImages_P16_C66_F48_s06_w2","SIMCEPImages_A16_C66_F1_s06_w2","66","48","2"
"1963","SIMCEPImages_P16_C66_F48_s07_w1","SIMCEPImages_A16_C66_F1_s07_w1","66","48","1"
"1964","SIMCEPImages_P16_C66_F48_s07_w2","SIMCEPImages_A16_C66_F1_s07_w2","66","48","2"
"1965","SIMCEPImages_P16_C66_F48_s08_w1","SIMCEPImages_A16_C66_F1_s08_w1","66","48","1"
"1966","SIMCEPImages_P16_C66_F48_s08_w2","SIMCEPImages_A16_C66_F1_s08_w2","66","48","2"
"1967","SIMCEPImages_P16_C66_F48_s09_w1","SIMCEPImages_A16_C66_F1_s09_w1","66","48","1"
"1968","SIMCEPImages_P16_C66_F48_s09_w2","SIMCEPImages_A16_C66_F1_s09_w2","66","48","2"
"1969","SIMCEPImages_P16_C66_F48_s10_w1","SIMCEPImages_A16_C66_F1_s10_w1","66","48","1"
"1970","SIMCEPImages_P16_C66_F48_s10_w2","SIMCEPImages_A16_C66_F1_s10_w2","66","48","2"
"1971","SIMCEPImages_P16_C66_F48_s11_w1","SIMCEPImages_A16_C66_F1_s11_w1","66","48","1"
"1972","SIMCEPImages_P16_C66_F48_s11_w2","SIMCEPImages_A16_C66_F1_s11_w2","66","48","2"
"1973","SIMCEPImages_P16_C66_F48_s12_w1","SIMCEPImages_A16_C66_F1_s12_w1","66","48","1"
"1974","SIMCEPImages_P16_C66_F48_s12_w2","SIMCEPImages_A16_C66_F1_s12_w2","66","48","2"
"1975","SIMCEPImages_P16_C66_F48_s13_w1","SIMCEPImages_A16_C66_F1_s13_w1","66","48","1"
"1976","SIMCEPImages_P16_C66_F48_s13_w2","SIMCEPImages_A16_C66_F1_s13_w2","66","48","2"
"1977","SIMCEPImages_P16_C66_F48_s14_w1","SIMCEPImages_A16_C66_F1_s14_w1","66","48","1"
"1978","SIMCEPImages_P16_C66_F48_s14_w2","SIMCEPImages_A16_C66_F1_s14_w2","66","48","2"
"1979","SIMCEPImages_P16_C66_F48_s15_w1","SIMCEPImages_A16_C66_F1_s15_w1","66","48","1"
"1980","SIMCEPImages_P16_C66_F48_s15_w2","SIMCEPImages_A16_C66_F1_s15_w2","66","48","2"
"1981","SIMCEPImages_P16_C66_F48_s16_w1","SIMCEPImages_A16_C66_F1_s16_w1","66","48","1"
"1982","SIMCEPImages_P16_C66_F48_s16_w2","SIMCEPImages_A16_C66_F1_s16_w2","66","48","2"
"1983","SIMCEPImages_P16_C66_F48_s17_w1","SIMCEPImages_A16_C66_F1_s17_w1","66","48","1"
"1984","SIMCEPImages_P16_C66_F48_s17_w2","SIMCEPImages_A16_C66_F1_s17_w2","66","48","2"
"1985","SIMCEPImages_P16_C66_F48_s18_w1","SIMCEPImages_A16_C66_F1_s18_w1","66","48","1"
"1986","SIMCEPImages_P16_C66_F48_s18_w2","SIMCEPImages_A16_C66_F1_s18_w2","66","48","2"
"1987","SIMCEPImages_P16_C66_F48_s19_w1","SIMCEPImages_A16_C66_F1_s19_w1","66","48","1"
"1988","SIMCEPImages_P16_C66_F48_s19_w2","SIMCEPImages_A16_C66_F1_s19_w2","66","48","2"
"1989","SIMCEPImages_P16_C66_F48_s20_w1","SIMCEPImages_A16_C66_F1_s20_w1","66","48","1"
"1990","SIMCEPImages_P16_C66_F48_s20_w2","SIMCEPImages_A16_C66_F1_s20_w2","66","48","2"
"1991","SIMCEPImages_P16_C66_F48_s21_w1","SIMCEPImages_A16_C66_F1_s21_w1","66","48","1"
"1992","SIMCEPImages_P16_C66_F48_s21_w2","SIMCEPImages_A16_C66_F1_s21_w2","66","48","2"
"1993","SIMCEPImages_P16_C66_F48_s22_w1","SIMCEPImages_A16_C66_F1_s22_w1","66","48","1"
"1994","SIMCEPImages_P16_C66_F48_s22_w2","SIMCEPImages_A16_C66_F1_s22_w2","66","48","2"
"1995","SIMCEPImages_P16_C66_F48_s23_w1","SIMCEPImages_A16_C66_F1_s23_w1","66","48","1"
"1996","SIMCEPImages_P16_C66_F48_s23_w2","SIMCEPImages_A16_C66_F1_s23_w2","66","48","2"
"1997","SIMCEPImages_P16_C66_F48_s24_w1","SIMCEPImages_A16_C66_F1_s24_w1","66","48","1"
"1998","SIMCEPImages_P16_C66_F48_s24_w2","SIMCEPImages_A16_C66_F1_s24_w2","66","48","2"
"1999","SIMCEPImages_P16_C66_F48_s25_w1","SIMCEPImages_A16_C66_F1_s25_w1","66","48","1"
"2000","SIMCEPImages_P16_C66_F48_s25_w2","SIMCEPImages_A16_C66_F1_s25_w2","66","48","2"
"2001","SIMCEPImages_P17_C70_F48_s01_w1","SIMCEPImages_A17_C70_F1_s01_w1","70","48","1"
"2002","SIMCEPImages_P17_C70_F48_s01_w2","SIMCEPImages_A17_C70_F1_s01_w2","70","48","2"
"2003","SIMCEPImages_P17_C70_F48_s02_w1","SIMCEPImages_A17_C70_F1_s02_w1","70","48","1"
"2004","SIMCEPImages_P17_C70_F48_s02_w2","SIMCEPImages_A17_C70_F1_s02_w2","70","48","2"
"2005","SIMCEPImages_P17_C70_F48_s03_w1","SIMCEPImages_A17_C70_F1_s03_w1","70","48","1"
"2006","SIMCEPImages_P17_C70_F48_s03_w2","SIMCEPImages_A17_C70_F1_s03_w2","70","48","2"
"2007","SIMCEPImages_P17_C70_F48_s04_w1","SIMCEPImages_A17_C70_F1_s04_w1","70","48","1"
"2008","SIMCEPImages_P17_C70_F48_s04_w2","SIMCEPImages_A17_C70_F1_s04_w2","70","48","2"
"2009","SIMCEPImages_P17_C70_F48_s05_w1","SIMCEPImages_A17_C70_F1_s05_w1","70","48","1"
"2010","SIMCEPImages_P17_C70_F48_s05_w2","SIMCEPImages_A17_C70_F1_s05_w2","70","48","2"
"2011","SIMCEPImages_P17_C70_F48_s06_w1","SIMCEPImages_A17_C70_F1_s06_w1","70","48","1"
"2012","SIMCEPImages_P17_C70_F48_s06_w2","SIMCEPImages_A17_C70_F1_s06_w2","70","48","2"
"2013","SIMCEPImages_P17_C70_F48_s07_w1","SIMCEPImages_A17_C70_F1_s07_w1","70","48","1"
"2014","SIMCEPImages_P17_C70_F48_s07_w2","SIMCEPImages_A17_C70_F1_s07_w2","70","48","2"
"2015","SIMCEPImages_P17_C70_F48_s08_w1","SIMCEPImages_A17_C70_F1_s08_w1","70","48","1"
"2016","SIMCEPImages_P17_C70_F48_s08_w2","SIMCEPImages_A17_C70_F1_s08_w2","70","48","2"
"2017","SIMCEPImages_P17_C70_F48_s09_w1","SIMCEPImages_A17_C70_F1_s09_w1","70","48","1"
"2018","SIMCEPImages_P17_C70_F48_s09_w2","SIMCEPImages_A17_C70_F1_s09_w2","70","48","2"
"2019","SIMCEPImages_P17_C70_F48_s10_w1","SIMCEPImages_A17_C70_F1_s10_w1","70","48","1"
"2020","SIMCEPImages_P17_C70_F48_s10_w2","SIMCEPImages_A17_C70_F1_s10_w2","70","48","2"
"2021","SIMCEPImages_P17_C70_F48_s11_w1","SIMCEPImages_A17_C70_F1_s11_w1","70","48","1"
"2022","SIMCEPImages_P17_C70_F48_s11_w2","SIMCEPImages_A17_C70_F1_s11_w2","70","48","2"
"2023","SIMCEPImages_P17_C70_F48_s12_w1","SIMCEPImages_A17_C70_F1_s12_w1","70","48","1"
"2024","SIMCEPImages_P17_C70_F48_s12_w2","SIMCEPImages_A17_C70_F1_s12_w2","70","48","2"
"2025","SIMCEPImages_P17_C70_F48_s13_w1","SIMCEPImages_A17_C70_F1_s13_w1","70","48","1"
"2026","SIMCEPImages_P17_C70_F48_s13_w2","SIMCEPImages_A17_C70_F1_s13_w2","70","48","2"
"2027","SIMCEPImages_P17_C70_F48_s14_w1","SIMCEPImages_A17_C70_F1_s14_w1","70","48","1"
"2028","SIMCEPImages_P17_C70_F48_s14_w2","SIMCEPImages_A17_C70_F1_s14_w2","70","48","2"
"2029","SIMCEPImages_P17_C70_F48_s15_w1","SIMCEPImages_A17_C70_F1_s15_w1","70","48","1"
"2030","SIMCEPImages_P17_C70_F48_s15_w2","SIMCEPImages_A17_C70_F1_s15_w2","70","48","2"
"2031","SIMCEPImages_P17_C70_F48_s16_w1","SIMCEPImages_A17_C70_F1_s16_w1","70","48","1"
"2032","SIMCEPImages_P17_C70_F48_s16_w2","SIMCEPImages_A17_C70_F1_s16_w2","70","48","2"
"2033","SIMCEPImages_P17_C70_F48_s17_w1","SIMCEPImages_A17_C70_F1_s17_w1","70","48","1"
"2034","SIMCEPImages_P17_C70_F48_s17_w2","SIMCEPImages_A17_C70_F1_s17_w2","70","48","2"
"2035","SIMCEPImages_P17_C70_F48_s18_w1","SIMCEPImages_A17_C70_F1_s18_w1","70","48","1"
"2036","SIMCEPImages_P17_C70_F48_s18_w2","SIMCEPImages_A17_C70_F1_s18_w2","70","48","2"
"2037","SIMCEPImages_P17_C70_F48_s19_w1","SIMCEPImages_A17_C70_F1_s19_w1","70","48","1"
"2038","SIMCEPImages_P17_C70_F48_s19_w2","SIMCEPImages_A17_C70_F1_s19_w2","70","48","2"
"2039","SIMCEPImages_P17_C70_F48_s20_w1","SIMCEPImages_A17_C70_F1_s20_w1","70","48","1"
"2040","SIMCEPImages_P17_C70_F48_s20_w2","SIMCEPImages_A17_C70_F1_s20_w2","70","48","2"
"2041","SIMCEPImages_P17_C70_F48_s21_w1","SIMCEPImages_A17_C70_F1_s21_w1","70","48","1"
"2042","SIMCEPImages_P17_C70_F48_s21_w2","SIMCEPImages_A17_C70_F1_s21_w2","70","48","2"
"2043","SIMCEPImages_P17_C70_F48_s22_w1","SIMCEPImages_A17_C70_F1_s22_w1","70","48","1"
"2044","SIMCEPImages_P17_C70_F48_s22_w2","SIMCEPImages_A17_C70_F1_s22_w2","70","48","2"
"2045","SIMCEPImages_P17_C70_F48_s23_w1","SIMCEPImages_A17_C70_F1_s23_w1","70","48","1"
"2046","SIMCEPImages_P17_C70_F48_s23_w2","SIMCEPImages_A17_C70_F1_s23_w2","70","48","2"
"2047","SIMCEPImages_P17_C70_F48_s24_w1","SIMCEPImages_A17_C70_F1_s24_w1","70","48","1"
"2048","SIMCEPImages_P17_C70_F48_s24_w2","SIMCEPImages_A17_C70_F1_s24_w2","70","48","2"
